;Datum izida;Angleski naslov filma;Proraèun;Prihodek v ZDA;Prihodek po celem svetu
1286;12/17/1999;Magnolia;$37,000,000;$22,450,975;$48,446,802
1287;12/31/2009;Obitaemyy ostrov;$36,500,000;$0;$15,000,000
1288;2.11.2011;Gnomeo and Juliet;$36,000,000;$99,967,670;$193,737,977
1289;2/15/2002;John Q;$36,000,000;$71,026,631;$102,226,631
1290;9/17/1999;Blue Streak;$36,000,000;$68,208,190;$117,448,157
1291;10.7.1983;Never Say Never Again;$36,000,000;$55,500,000;$160,000,000
1292;3/26/2010;Hot Tub Time Machine;$36,000,000;$50,269,859;$63,209,958
1293;5.2.1997;Breakdown;$36,000,000;$50,159,144;$50,159,144
1294;2/25/2011;Hall Pass;$36,000,000;$45,060,734;$83,693,266
1295;9.12.2014;Dolphin Tale 2;$36,000,000;$41,964,407;$45,064,407
1296;4.4.2003;A Man Apart;$36,000,000;$26,500,000;$43,797,731
1297;2/25/2000;Reindeer Games;$36,000,000;$23,360,779;$23,360,779
1298;12/24/1999;Snow Falling on Cedars;$36,000,000;$14,378,353;$14,378,353
1299;12/20/1996;Ghosts of Mississippi;$36,000,000;$13,052,741;$13,052,741
1300;10/24/1997;Gattaca;$36,000,000;$12,532,777;$12,532,777
1301;1/28/2000;Isn't She Great;$36,000,000;$2,954,405;$2,954,405
1302;5.6.2011;There Be Dragons;$36,000,000;$1,069,334;$4,020,990
1303;3/28/2003;Head of State;$35,200,000;$37,788,228;$38,283,765
1304;6.5.2009;The Hangover;$35,000,000;$277,322,503;$469,553,471
1305;11/20/2009;The Blind Side;$35,000,000;$255,959,475;$305,705,795
1306;6/23/1989;Batman;$35,000,000;$251,188,924;$411,348,924
1307;6.10.1999;Austin Powers: The Spy Who Shagged Me;$35,000,000;$206,040,085;$310,332,636
1308;12/22/2010;True Grit;$35,000,000;$171,243,005;$252,276,928
1309;5/15/1992;Lethal Weapon 3;$35,000,000;$144,731,527;$319,700,000
1310;9/18/1998;Rush Hour;$35,000,000;$141,186,864;$245,300,000
1311;2.8.2013;Identity Thief;$35,000,000;$134,506,920;$176,275,024
1312;6/30/2006;The Devil Wears Prada;$35,000,000;$124,740,460;$326,551,094
1313;7.8.2011;Horrible Bosses;$35,000,000;$117,538,559;$214,538,559
1314;3/30/2001;Spy Kids;$35,000,000;$112,692,062;$197,692,062
1315;12/13/2013;Saving Mr. Banks;$35,000,000;$83,299,761;$101,199,761
1316;12.7.1979;Star Trek: The Motion Picture;$35,000,000;$82,258,456;$139,000,000
1317;3/21/2008;21;$35,000,000;$81,159,365;$157,852,532
1318;5.3.2008;What Happens in Vegas...;$35,000,000;$80,277,646;$218,535,708
1319;11/15/1991;Cape Fear;$35,000,000;$79,091,969;$182,291,969
1320;11/15/1996;The English Patient;$35,000,000;$78,716,374;$231,716,374
1321;3/25/2005;Guess Who;$35,000,000;$68,915,888;$102,115,888
1322;12/21/2012;This is 40;$35,000,000;$67,544,505;$90,221,182
1323;9/19/1997;L.A. Confidential;$35,000,000;$64,604,977;$110,604,977
1324;7/29/2005;Sky High;$35,000,000;$63,939,454;$81,627,454
1325;9/19/1997;In & Out;$35,000,000;$63,826,569;$83,226,569
1326;4/30/2010;A Nightmare on Elm Street;$35,000,000;$63,075,011;$117,729,621
1327;8/18/2000;The Cell;$35,000,000;$61,280,963;$85,911,226
1328;7.7.1995;Species;$35,000,000;$60,054,449;$113,354,449
1329;4.7.2006;The Benchwarmers;$35,000,000;$59,843,754;$65,063,726
1330;10.8.2010;Secretariat;$35,000,000;$59,699,513;$60,376,247
1331;3/13/1998;The Man in the Iron Mask;$35,000,000;$56,968,169;$56,968,169
1332;7/22/2011;Friends with Benefits;$35,000,000;$55,802,754;$150,483,765
1333;3/23/2007;TMNT;$35,000,000;$54,149,098;$96,096,018
1334;10/24/2003;Radio;$35,000,000;$52,333,738;$53,293,628
1335;11/25/2009;Old Dogs;$35,000,000;$49,492,060;$95,104,304
1336;11/18/1992;Malcolm X;$35,000,000;$48,169,910;$48,169,910
1337;1/23/2009;Underworld 3: Rise of the Lycans;$35,000,000;$45,802,315;$89,102,315
1338;7/29/2005;Must Love Dogs;$35,000,000;$43,894,863;$58,894,863
1339;7.3.2007;License to Wed;$35,000,000;$43,799,818;$70,187,088
1340;2/28/1997;Donnie Brasco;$35,000,000;$41,954,997;$65,303,052
1341;10/17/2008;Max Payne;$35,000,000;$40,687,294;$85,761,789
1342;3/15/2002;Resident Evil;$35,000,000;$40,119,709;$103,787,401
1343;3/26/2004;The Ladykillers;$35,000,000;$39,692,139;$77,392,139
1344;5.6.2011;Something Borrowed;$35,000,000;$39,046,489;$65,084,116
1345;12.1.2006;The Nativity Story;$35,000,000;$37,629,831;$46,432,264
1346;10/28/2011;In Time;$35,000,000;$37,553,932;$170,064,664
1347;4/23/2010;The Back-up Plan;$35,000,000;$37,490,007;$75,281,179
1348;11.9.2011;J. Edgar;$35,000,000;$37,306,030;$79,006,030
1349;11/17/2000;Bounce;$35,000,000;$36,805,288;$53,425,292
1350;12.3.2004;Closer;$35,000,000;$33,987,757;$115,476,509
1351;12/23/1994;Street Fighter;$35,000,000;$33,423,000;$99,423,000
1352;11/21/2001;Black Knight;$35,000,000;$33,422,806;$33,422,806
1353;7/22/2005;The Bad News Bears;$35,000,000;$32,868,349;$33,500,620
1354;12/27/2002;The Pianist;$35,000,000;$32,519,322;$120,000,000
1355;5.6.2005;House of Wax;$35,000,000;$32,064,800;$70,064,800
1356;10/19/2001;From Hell;$35,000,000;$31,598,308;$68,712,365
1357;8/15/2008;Mirrors;$35,000,000;$30,691,439;$77,220,596
1358;2/22/2002;Queen of the Damned;$35,000,000;$30,307,804;$30,307,804
1359;8/20/2010;Nanny McPhee and the Big Bang;$35,000,000;$29,197,642;$97,799,865
1360;1/25/2008;Untraceable;$35,000,000;$28,687,835;$52,649,951
1361;11/21/1990;Predator 2;$35,000,000;$28,317,513;$54,768,418
1362;9/23/2011;Abduction;$35,000,000;$28,087,155;$86,648,359
1363;12.5.1980;Flash Gordon;$35,000,000;$27,107,960;$27,107,960
1364;3/28/2008;Superhero Movie;$35,000,000;$26,638,520;$73,026,302
1365;2.12.1999;Blast from the Past;$35,000,000;$26,613,620;$26,613,620
1366;10/19/2012;Alex Cross;$35,000,000;$25,888,412;$32,785,147
1367;3/26/2004;Jersey Girl;$35,000,000;$25,266,129;$37,066,129
1368;11/21/1997;Midnight in the Garden of Good and Evil;$35,000,000;$25,078,937;$25,078,937
1369;11.9.2001;Heist;$35,000,000;$23,483,357;$28,906,817
1370;4.9.2004;Ella Enchanted;$35,000,000;$22,913,677;$22,913,677
1371;7/25/2008;The X-Files: I Want to Believe;$35,000,000;$20,982,478;$68,369,434
1372;8/24/2012;Premium Rush;$35,000,000;$20,275,446;$31,393,201
1373;1/18/2013;Broken City;$35,000,000;$19,701,164;$30,746,765
1374;8/19/2005;Valiant;$35,000,000;$19,478,106;$64,188,387
1375;2/23/2000;Wonder Boys;$35,000,000;$19,389,454;$33,422,485
1376;2/25/2005;Cursed;$35,000,000;$19,294,901;$25,114,901
1377;12/21/2007;Walk Hard: The Dewey Cox Story;$35,000,000;$18,317,151;$20,606,053
1378;9/20/2002;The Four Feathers;$35,000,000;$18,306,166;$29,882,645
1379;4/30/2010;Furry Vengeance;$35,000,000;$17,630,465;$39,340,177
1380;1/25/2013;Parker;$35,000,000;$17,616,641;$46,346,651
1381;9/17/2004;Wimbledon;$35,000,000;$16,862,585;$41,666,476
1382;9/15/2000;Bait;$35,000,000;$15,325,127;$15,471,969
1383;12.8.2000;Dungeons and Dragons;$35,000,000;$15,185,241;$33,771,965
1384;11.9.2007;Lions for Lambs;$35,000,000;$14,998,070;$63,211,088
1385;1/18/1991;Flight of the Intruder;$35,000,000;$14,471,440;$14,471,440
1386;5/27/2011;The Tree of Life;$35,000,000;$13,305,665;$62,305,665
1387;8/17/2001;American Outlaws;$35,000,000;$13,264,986;$13,264,986
1388;8.11.2006;Zoom;$35,000,000;$11,989,328;$12,506,188
1389;12/25/2001;The Shipping News;$35,000,000;$11,405,825;$24,405,825
1390;12/18/2009;The Young Victoria;$35,000,000;$11,001,272;$31,878,891
1391;3/28/2014;Sabotage;$35,000,000;$10,508,518;$18,376,443
1392;9.4.1998;Knock Off;$35,000,000;$10,319,915;$10,319,915
1393;9.11.2009;Whiteout;$35,000,000;$10,275,638;$12,254,746
1394;11/22/2006;The Fountain;$35,000,000;$10,144,010;$15,461,638
1395;11/29/2013;Mandela: Long Walk to Freedom;$35,000,000;$8,324,748;$27,481,678
1396;12.5.2008;Punisher: War Zone;$35,000,000;$8,050,977;$10,157,534
1397;9.5.2003;The Order;$35,000,000;$7,659,747;$11,559,747
1398;11.10.2006;A Good Year;$35,000,000;$7,459,300;$42,064,105
1399;11.6.2002;Femme Fatale;$35,000,000;$6,630,252;$16,830,252
1400;5.2.1997;Warriors of Virtue;$35,000,000;$6,448,817;$6,448,817
1401;9/26/2003;Luther;$35,000,000;$5,781,086;$29,465,190
1402;1/21/2010;Biutiful;$35,000,000;$5,101,237;$24,687,524
1403;2/21/1992;Radio Flyer;$35,000,000;$4,651,977;$4,651,977
1404;4/16/1993;Bound by Honor;$35,000,000;$4,496,583;$4,496,583
1405;2/28/1997;Smilla's Sense of Snow;$35,000,000;$2,221,994;$2,221,994
1406;10.3.1986;Playing for Keeps;$35,000,000;$2,000,000;$2,000,000
1407;1.1.1980;Lion of the Desert;$35,000,000;$1,500,000;$1,500,000
1408;4/19/1996;Le hussard sur le toit;$35,000,000;$1,320,043;$1,320,043
1409;11/24/1999;Ride With the Devil;$35,000,000;$630,779;$630,779
1410;9/22/2006;Bandidas;$35,000,000;$0;$19,282,590
1411;12/31/2008;Black Water Transit;$35,000,000;$0;$0
1412;12/25/2011;The Darkest Hour;$34,800,000;$21,443,494;$62,831,715
1413;9/19/2014;The Maze Runner;$34,000,000;$101,043,326;$336,643,326
1414;9/17/1993;The Age of Innocence;$34,000,000;$32,014,993;$32,014,993
1415;8/14/2009;Gake no ue no Ponyo;$34,000,000;$15,090,399;$205,312,666
1416;9.1.1999;Chill Factor;$34,000,000;$11,263,966;$11,263,966
1417;8/27/1999;The Astronaut's Wife;$34,000,000;$10,672,566;$10,672,566
1418;5.5.2000;I Dreamed of Africa;$34,000,000;$6,543,194;$6,543,194
1419;9.5.2014;The House of Magic;$34,000,000;$4,091;$4,091
1420;12.4.1981;Reds;$33,500,000;$50,000,000;$50,000,000
1421;12.11.1992;A Few Good Men;$33,000,000;$141,340,178;$236,500,000
1422;6.2.2000;Big Momma's House;$33,000,000;$117,559,438;$173,559,438
1423;3/16/2001;Exit Wounds;$33,000,000;$51,758,599;$79,958,599
1424;7/27/2012;Step Up Revolution;$33,000,000;$35,074,677;$165,552,290
1425;8/18/2006;Snakes on a Plane;$33,000,000;$34,020,814;$62,020,814
1426;4/16/2004;The Punisher;$33,000,000;$33,664,370;$54,533,774
1427;9.8.2000;The Watcher;$33,000,000;$28,946,615;$47,267,829
1428;4/27/2012;Safe;$33,000,000;$17,142,080;$41,495,213
1429;3/14/2008;Doomsday;$33,000,000;$11,008,770;$21,621,188
1430;4/23/1999;Pushing Tin;$33,000,000;$8,408,835;$8,408,835
1431;5.12.2006;Goal! The Dream Begins;$33,000,000;$4,283,255;$27,610,873
1432;5/25/1983;Star Wars Ep. VI: Return of the Jedi;$32,500,000;$309,205,079;$572,700,000
1433;5/13/2011;Bridesmaids;$32,500,000;$169,106,725;$289,527,030
1434;12.10.2008;The Reader;$32,500,000;$34,194,407;$113,019,290
1435;4/26/2013;The Big Wedding;$32,500,000;$21,819,348;$35,770,721
1436;2/24/2012;Wanderlust;$32,500,000;$17,288,155;$24,159,934
1437;11.7.2003;Elf;$32,000,000;$173,398,518;$222,124,612
1438;7.5.1996;Phenomenon;$32,000,000;$104,636,382;$152,036,382
1439;6.12.2013;This is the End;$32,000,000;$101,470,202;$126,294,264
1440;1/18/2002;Snow Dogs;$32,000,000;$81,150,692;$116,898,028
1441;6/16/2006;Nacho Libre;$32,000,000;$80,197,993;$99,296,462
1442;11/23/1988;Scrooged;$32,000,000;$60,328,558;$60,328,558
1443;8/27/2010;Takers;$32,000,000;$57,744,720;$70,587,268
1444;4.1.2011;Source Code;$32,000,000;$54,712,227;$140,428,499
1445;9.10.1999;Stigmata;$32,000,000;$50,041,732;$89,441,732
1446;11.10.2000;Men of Honor;$32,000,000;$48,814,909;$82,339,483
1447;9.2.2005;The Transporter 2;$32,000,000;$43,095,856;$88,978,458
1448;2/18/2011;Big Mommas: Like Father, Like Son;$32,000,000;$37,915,414;$82,332,450
1449;1/15/1993;Alive;$32,000,000;$36,299,670;$36,299,670
1450;2/23/2007;The Number 23;$32,000,000;$35,193,167;$77,593,167
1451;12/14/1979;1941;$32,000,000;$34,175,000;$94,875,000
1452;10/21/2005;Dreamer: Inspired by a True Story;$32,000,000;$33,022,286;$39,498,360
1453;9/23/2005;A History of Violence;$32,000,000;$31,493,782;$61,477,797
1454;3/15/2013;The Incredible Burt Wonderstone;$32,000,000;$22,537,881;$24,255,957
1455;2.10.1995;The Quick and the Dead;$32,000,000;$18,552,460;$18,552,460
1456;4/30/2004;Laws of Attraction;$32,000,000;$17,848,322;$29,948,322
1457;9.3.2010;Going the Distance;$32,000,000;$17,804,299;$39,990,165
1458;10/22/1999;Bringing Out The Dead;$32,000,000;$16,640,210;$16,640,210
1459;3/19/2010;Repo Men;$32,000,000;$13,942,007;$18,195,238
1460;9/14/2007;D-War;$32,000,000;$10,977,721;$79,915,361
1461;9.6.1996;Bogus;$32,000,000;$4,357,406;$4,357,406
1462;3/26/1997;Cats Don't Dance;$32,000,000;$3,588,602;$3,588,602
1463;12.8.1999;Cradle Will Rock;$32,000,000;$2,899,970;$2,899,970
1464;12/15/2006;The Good German;$32,000,000;$1,308,696;$1,308,696
1465;12/31/2004;George and the Dragon;$32,000,000;$0;$0
1466;8/15/1979;Apocalypse Now;$31,500,000;$78,800,000;$81,250,488
1467;11.2.2012;Flight;$31,000,000;$93,772,375;$161,772,375
1468;12/18/1985;Out of Africa;$31,000,000;$79,096,868;$258,210,860
1469;6/29/1979;Moonraker;$31,000,000;$70,300,000;$210,300,000
1470;3.7.2014;The Grand Budapest Hotel;$31,000,000;$59,076,019;$158,076,019
1471;7/18/1990;Arachnophobia;$31,000,000;$53,208,180;$53,208,180
1472;4/28/2000;Frequency;$31,000,000;$44,983,704;$68,079,671
1473;9/28/2001;Hearts in Atlantis;$31,000,000;$24,185,781;$30,885,781
1474;1/22/2010;Extraordinary Measures;$31,000,000;$12,482,741;$15,826,984
1475;10/20/1995;Get Shorty;$30,250,000;$72,021,008;$115,021,008
1476;6.8.1984;Ghostbusters;$30,000,000;$238,632,124;$291,632,124
1477;11/22/1995;Toy Story;$30,000,000;$191,780,865;$364,530,148
1478;12/27/2002;Chicago;$30,000,000;$170,687,518;$307,687,518
1479;6/25/1999;Big Daddy;$30,000,000;$163,479,795;$228,641,283
1480;8.10.2001;American Pie 2;$30,000,000;$145,096,820;$286,500,000
1481;2.10.2012;The Vow;$30,000,000;$125,014,030;$197,618,160
1482;6.10.1994;Speed;$30,000,000;$121,248,145;$283,200,000
1483;3.2.1990;The Hunt for Red October;$30,000,000;$120,709,866;$200,500,000
1484;8/16/2013;Lee Daniels' The Butler;$30,000,000;$116,632,095;$151,513,429
1485;9/29/2000;Remember the Titans;$30,000,000;$115,654,751;$136,706,683
1486;8/14/2009;District 9;$30,000,000;$115,646,235;$215,196,627
1487;6/18/2004;Dodgeball: A True Underdog Story;$30,000,000;$114,326,736;$167,791,704
1488;11/22/1991;The Addams Family;$30,000,000;$113,502,246;$191,502,246
1489;11.10.1995;Ace Ventura: When Nature Calls;$30,000,000;$108,360,063;$212,400,000
1490;8.3.2001;The Princess Diaries;$30,000,000;$108,244,774;$165,334,774
1491;3.5.1999;Analyze This;$30,000,000;$106,885,658;$176,885,658
1492;9/20/1996;The First Wives Club;$30,000,000;$105,489,203;$181,489,203
1493;12/15/2004;Million Dollar Baby;$30,000,000;$100,492,203;$232,016,402
1494;9/22/1995;Se7en;$30,000,000;$100,125,643;$328,125,643
1495;10.8.2003;Mystic River;$30,000,000;$90,135,191;$156,835,191
1496;11.10.1999;Pokemon: The First Movie;$30,000,000;$85,744,662;$163,644,662
1497;11/19/2004;SpongeBob SquarePants;$30,000,000;$85,416,609;$140,416,609
1498;12.4.2009;Up in the Air;$30,000,000;$83,823,381;$166,842,739
1499;6/25/2004;The Notebook;$30,000,000;$81,001,787;$102,276,787
1500;4.10.2009;Hannah Montana the Movie;$30,000,000;$79,576,189;$169,173,206
1501;1/13/2008;27 Dresses;$30,000,000;$76,808,654;$160,247,805
1502;11/17/2000;Rugrats in Paris;$30,000,000;$76,501,438;$103,284,813
1503;12/25/1991;The Prince of Tides;$30,000,000;$74,787,599;$74,787,599
1504;8.12.2005;Four Brothers;$30,000,000;$74,494,381;$92,494,381
1505;12/23/1994;Legends of the Fall;$30,000,000;$66,502,573;$160,502,573
1506;9/28/2012;Looper;$30,000,000;$66,486,205;$176,486,205
1507;2.1.2013;Warm Bodies;$30,000,000;$66,380,662;$116,643,610
1508;12/13/2002;About Schmidt;$30,000,000;$65,005,217;$107,054,484
1509;1/17/2014;The Nut Job;$30,000,000;$64,251,538;$66,251,538
1510;2/16/2001;Down to Earth;$30,000,000;$64,172,251;$71,172,251
1511;8.4.1995;Babe;$30,000,000;$63,658,910;$246,100,000
1512;8.8.2012;Hope Springs;$30,000,000;$63,536,011;$104,534,624
1513;4/18/2008;Forgetting Sarah Marshall;$30,000,000;$63,172,463;$105,173,042
1514;10.8.2004;Friday Night Lights;$30,000,000;$61,255,921;$61,950,770
1515;4/25/2008;Baby Mama;$30,000,000;$60,494,212;$64,391,484
1516;5/29/1998;Hope Floats;$30,000,000;$60,110,313;$81,529,000
1517;1.9.2009;Bride Wars;$30,000,000;$58,715,510;$115,150,424
1518;8/20/2004;Without a Paddle;$30,000,000;$58,156,435;$65,121,280
1519;4/23/2004;13 Going On 30;$30,000,000;$57,139,723;$96,439,723
1520;5/20/2011;Midnight in Paris;$30,000,000;$56,816,662;$154,816,662
1521;10.5.2005;Wallace & Gromit: The Curse of the Were-Rabbit;$30,000,000;$56,068,547;$197,593,152
1522;12/21/2007;P.S., I Love You;$30,000,000;$53,695,808;$146,485,050
1523;9/16/2005;The Corpse Bride;$30,000,000;$53,359,111;$114,770,654
1524;5/14/2010;Letters to Juliet;$30,000,000;$53,032,453;$79,135,982
1525;4.6.2001;Blow;$30,000,000;$52,990,775;$83,282,296
1526;2.12.1999;Message in a Bottle;$30,000,000;$52,880,016;$52,880,016
1527;6.9.1989;Star Trek V: The Final Frontier;$30,000,000;$52,210,049;$70,200,000
1528;7.3.2002;Like Mike;$30,000,000;$51,432,423;$62,432,423
1529;3/18/1994;Naked Gun 33 1/3: The Final Insult;$30,000,000;$51,041,856;$51,041,856
1530;12.7.2007;Atonement;$30,000,000;$50,980,159;$129,779,728
1531;5/24/1985;A View to a Kill;$30,000,000;$50,327,960;$152,627,960
1532;1/14/2005;Racing Stripes;$30,000,000;$49,772,522;$93,772,522
1533;9/22/1989;Black Rain;$30,000,000;$45,892,212;$45,892,212
1534;4/13/2012;The Three Stooges;$30,000,000;$44,338,224;$53,801,644
1535;7/21/2000;Pokemon 2000;$30,000,000;$43,746,923;$133,946,923
1536;8.6.2010;Step Up 3D;$30,000,000;$42,400,223;$165,889,117
1537;5/29/2009;Drag Me To Hell;$30,000,000;$42,100,625;$91,388,487
1538;4/13/2012;The Cabin in the Woods;$30,000,000;$42,073,277;$70,768,144
1539;9/19/2003;Secondhand Lions;$30,000,000;$42,070,939;$47,902,566
1540;11.10.2006;Stranger Than Fiction;$30,000,000;$40,435,190;$45,235,190
1541;4.8.2011;Hanna;$30,000,000;$40,259,119;$65,343,694
1542;8/16/2002;Blue Crush;$30,000,000;$40,118,420;$51,618,420
1543;10/19/2007;30 Days of Night;$30,000,000;$39,568,996;$80,276,156
1544;12/19/1986;Little Shop of Horrors;$30,000,000;$38,747,385;$38,747,385
1545;9/15/2006;Gridiron Gang;$30,000,000;$38,432,823;$41,457,834
1546;7/20/1988;Midnight Run;$30,000,000;$38,413,606;$81,613,606
1547;1/25/2008;Meet the Spartans;$30,000,000;$38,233,676;$84,646,831
1548;11/13/1987;The Running Man;$30,000,000;$38,122,000;$38,122,000
1549;9/13/2013;The Family;$30,000,000;$36,918,811;$51,078,541
1550;11/21/1997;Mortal Kombat: Annihilation;$30,000,000;$35,927,406;$51,327,406
1551;7.1.2011;Larry Crowne;$30,000,000;$35,608,245;$61,449,135
1552;10/18/2013;Carrie;$30,000,000;$35,266,619;$85,039,274
1553;4.1.2006;Take the Lead;$30,000,000;$34,742,066;$65,390,493
1554;11/24/2010;Love and Other Drugs;$30,000,000;$32,367,005;$102,719,647
1555;6.1.2001;What's the Worst That Could Happen?;$30,000,000;$32,267,774;$38,462,071
1556;2.8.2013;Side Effects;$30,000,000;$32,172,757;$60,288,363
1557;9.9.2009;9;$30,000,000;$31,749,894;$48,559,999
1558;8.1.2014;Get on Up;$30,000,000;$30,703,100;$32,404,070
1559;7.2.2014;Deliver Us from Evil;$30,000,000;$30,577,122;$87,956,618
1560;4/27/2012;The Five-Year Engagement;$30,000,000;$28,700,285;$54,731,640
1561;4.2.2004;The Prince & Me;$30,000,000;$28,165,882;$29,356,757
1562;7/15/2011;Winnie the Pooh;$30,000,000;$26,692,846;$50,145,607
1563;5/15/1998;Bulworth;$30,000,000;$26,528,684;$29,203,383
1564;6/13/2003;Dumb and Dumberer: When Harry Met Lloyd;$30,000,000;$26,214,846;$26,214,846
1565;8.4.1995;Virtuosity;$30,000,000;$23,998,226;$23,998,226
1566;9/18/1998;One True Thing;$30,000,000;$23,337,196;$26,708,196
1567;2.4.2011;Sanctum;$30,000,000;$23,209,310;$104,283,753
1568;9/17/2004;Mr. 3000;$30,000,000;$21,800,302;$21,827,296
1569;11/19/2010;The Next Three Days;$30,000,000;$21,148,651;$67,255,916
1570;8.6.2004;Little Black Book;$30,000,000;$20,422,207;$21,758,371
1571;1/19/2005;Assault On Precinct 13;$30,000,000;$20,040,895;$36,040,895
1572;9/19/2008;Igor;$30,000,000;$19,528,602;$31,013,349
1573;10.4.2013;Runner Runner;$30,000,000;$19,316,646;$62,616,646
1574;2.6.1998;The Replacement Killers;$30,000,000;$19,035,741;$19,035,741
1575;3.3.2006;Ultraviolet;$30,000,000;$18,522,064;$20,722,064
1576;10/21/2005;North Country;$30,000,000;$18,324,242;$25,224,242
1577;8/19/2011;Fright Night;$30,000,000;$18,298,649;$40,520,649
1578;7/17/2002;Eight Legged Freaks;$30,000,000;$17,266,505;$36,722,311
1579;7/19/1996;Fled;$30,000,000;$17,192,205;$19,892,205
1580;6.4.2010;Splice;$30,000,000;$17,010,170;$22,461,001
1581;4/18/2008;88 Minutes;$30,000,000;$16,930,884;$32,955,399
1582;4.9.2004;The Whole Ten Yards;$30,000,000;$16,323,969;$26,323,969
1583;8.1.1986;Howard the Duck;$30,000,000;$16,295,774;$16,295,774
1584;10/24/2008;Pride and Glory;$30,000,000;$15,740,721;$43,440,721
1585;8/26/2005;The Cave;$30,000,000;$15,007,991;$27,147,991
1586;4/30/2004;Godsend;$30,000,000;$14,334,645;$16,910,708
1587;6/20/2003;Alex & Emma;$30,000,000;$14,208,384;$15,358,583
1588;9.3.2004;Wicker Park;$30,000,000;$13,001,257;$21,601,257
1589;12/25/2005;The New World;$30,000,000;$12,712,093;$26,184,400
1590;1/18/2013;The Last Stand;$30,000,000;$12,050,299;$48,050,299
1591;1/15/1999;In Dreams;$30,000,000;$12,017,369;$12,017,369
1592;3.12.1999;Wing Commander;$30,000,000;$11,578,022;$11,578,022
1593;1.12.2001;Antitrust;$30,000,000;$10,965,209;$17,865,209
1594;3.8.2013;Dead Man Down;$30,000,000;$10,895,295;$18,903,193
1595;4/29/2011;Hoodwinked Too: Hood vs. Evil;$30,000,000;$10,143,779;$23,353,111
1596;4.8.2009;Dragonball Evolution;$30,000,000;$9,362,785;$58,228,460
1597;9/24/2004;First Daughter;$30,000,000;$9,055,010;$10,419,084
1598;9.9.2005;An Unfinished Life;$30,000,000;$8,535,575;$18,535,575
1599;12/25/2009;The Imaginarium of Doctor Parnassus;$30,000,000;$7,689,607;$64,352,607
1600;12/17/2010;Barney's Version;$30,000,000;$7,502,560;$8,845,575
1601;9/20/2002;Trapped;$30,000,000;$6,916,869;$6,916,869
1602;6.1.1984;Once Upon a Time in America;$30,000,000;$5,321,508;$5,321,508
1603;1/22/1999;Gloria;$30,000,000;$4,167,493;$4,967,493
